产科主任	-0.35293832,0.50732613,0.77973932,0.3555342,0.31183779,0.35799703,-0.21720175,0.29658714,-1.84564269,-0.11510744,-0.56803858,-0.05894799,-0.99175996,-0.01595464,-0.77500266,-0.26828399,0.06528571,-0.7559002,0.67196244,0.71499068,-0.95669127,0.45771173,0.112796,-0.1902253,-0.15027781,-0.33048421,0.76752812,-0.06372253,-0.71102148,-1.37847328,0.52194136,0.53614807,0.6712389,-0.08015598,-1.11739671,-0.7674579,-0.91222429,0.53658295,-0.10816643,0.77829069,-0.01566215,-0.14036632,0.91317296,-0.41062486,-0.47020695,1.30797517,0.63499188,0.45982501,-0.86705965,-0.37318134,-0.37576923,0.49187598,-0.37674856,1.83612502,-0.46988735,0.51636112,1.59381616,-0.05176525,0.12803499,-0.52176011,0.13392736,0.23002774,-0.88478786,-2.1152792,0.44962707,0.16853321,1.59986794,0.50512171,-0.75581771,0.02483023,0.6364913,-0.43051019,-0.43232927,1.33940947,0.27989504,-0.56790978,-0.28590465,-1.38922083,-0.35804453,0.76822948,-0.30888394,-1.45950711,0.43760517,-0.49477422,-0.89733428,0.77780914,-0.27222416,-1.41779041,0.48003867,-0.61152464,1.83892262,-1.54667914,0.85393363,-0.4359906,0.78694302,0.97846478,0.47363257,1.03433311,-0.65267438,0.10190362,-1.6638999,-0.28922683,-0.75251955,-1.42602336,1.35677063,-1.28531742,-1.39904678,0.28296202,0.09532845,1.14535773,-0.43251204,-0.956523,-0.81706572,0.28555706,-0.90942293,-0.22775126,-0.44994617,0.55041724,1.09373951,0.26357397,0.43890643,0.51266122,-0.2714681,-0.92680693,-0.33312145,-1.01102233,0.20301235,-2.06741261,-0.28541684,-1.03872728,0.34073529,1.54843628,-0.1859871,0.45660689,1.05330956,-0.54230654,0.04067596,0.52824229,0.36649451,-0.44230521,0.52338797,-0.05029831,-0.17575671,0.31612059,3.32862282,0.19226873,0.54215246,-0.45604298,-0.11756932,1.62989366,-0.92427659,-0.73899794,1.83203542,0.53360307,-0.37987897,-0.5247702,-0.18530726,0.41629985,0.35245335,-0.63109428,-0.03458644,0.25180665,-1.52417004,0.00535387,1.86209202,-0.10991005,-0.42184815,-0.74285859,0.87275761,-0.57360274,-0.13230555,2.02400279,0.03475458,0.68704891,-1.50026023,0.50719756,0.73682803,-0.04464652,-0.04954951,-0.24225889,0.61447769,0.55491191,-0.17070472,0.92861509,-0.67330027,1.52809131,-0.44195414,-0.64685494,1.28374541,0.61205518,-0.21378686,0.4551346,-0.07888776,2.38184977,0.80510777,-0.27577269,0.2375689,-0.68326896,-0.08353449,1.21051431,0.11430737,-2.60286474,0.28720507,0.53824377,-1.38027942,0.05811603,-0.20042928,-1.31431425,0.63879591,-0.05736575,-0.16172868,-0.44688818,0.40108815,0.13188012,0.03405601,-0.58611232,-0.81214875,-1.42984736,-0.27947605,0.3358933,-0.69733626,0.44712353,-0.55186826,1.43815947,0.91447908,-0.27192262,-0.40803638,0.03837164,0.47061995,-0.90343779,-1.58471,-0.90015405,1.50641823,-0.30418637,-2.1924789,-0.49581572,-0.47467268,1.54523122,-1.4010725,0.41359356,-0.12849303,-0.05218855,-0.76121181,2.09915805,-0.76315355,0.84444404,0.9722814,-0.21156596,-1.41547549,-1.68292105,-0.41459703,-0.3465983,-0.08011606,-1.5247221,0.1215114,-1.16877925,-0.94855863,2.03945518,-0.29404178,0.84615237,0.34955168,1.53481877,-0.15774246,0.05468876,-0.29282996,-0.53960264,0.36192846,-0.11950624,-0.7379145,0.39721665,-0.43631434,0.33796966,0.89990872,-1.76637089,-1.04487729,1.40985167,-0.51840407,-0.48084736,0.37854335,-0.24716608,0.37727961,-0.33095774,-1.55135882,-0.03028114,0.04081126,-0.35391471,1.80489123,-0.62298793,-0.52788657,0.0017596,-1.12026834,-0.20131779,-0.63176244,1.85514152,-0.19983792,0.43109551,-0.70978397,-1.25275147,-0.51314241,-1.81517446,-0.74902385,-0.22581692,-1.26027155,0.70233732,-0.32896063,-2.31404901,0.08614331,-0.24841374,-0.13496636,-0.58234221,-1.29128253,-1.27526844,0.28103569,-0.17246355,-1.04857385,0.05308075,0.00664614,-0.43455186,1.0249809,-0.14945556,-0.27157655,0.47574678,-0.38314953,1.08056915,-0.258266,0.22260945,1.15045536,-0.06815639,-0.77185553,0.18286137,-1.16077828,0.26078099,1.79432631,0.08981752,0.3834151,0.97861987,-0.44480416,-0.11148629,-0.74171191,-0.96805519,0.10811552,-0.37930933,0.05788635,-0.5321762,0.025393,-0.78286046,1.27836859,-0.87037057,-0.00927322,-0.40596652,-0.49614474,0.44122157,-0.12122873,-1.3624773,0.24029736,0.66678602,0.73920614,0.3809,-0.43744305,0.05737014,-0.21773131,0.01517936,0.65225482,0.35441184,0.71936697,-0.11410701,-0.26445228,-0.07530764,0.68815333,0.45873734,0.91726822,0.34631431,-0.59515089,0.00172039,0.29413524,-0.80207735,0.55738556,0.99205065,-0.88228899,-1.52151263,-0.37145719,-0.50394231,-0.02350395,-0.33346161,-0.9308908,1.61064327,0.57422012,-0.1934288,0.61404771,-1.25748813,-1.62161791,0.49116698,0.72194618,-0.77589208,0.24563201,0.89977908,-3.02131462,0.96233422,-0.71255207,0.09737107,0.89176184,-0.43451217,1.72162485,0.0700032,1.11158848,-0.26479423,-0.0037001,0.20059444,0.4655036,0.93197942,0.65264064,0.29563281,1.91074371,0.58838993,-0.32493579,-0.29782113,0.16669422,-0.0392669,1.09922159,1.42161047,-0.386682,-0.17936765,-0.68011278,0.86484843,1.85556448,0.80972195,-0.15602849,-0.69421178,0.25126052,-0.0654853,0.28409699,0.65226942,-0.05871547,1.15526056,0.53650773,0.26208749,-1.91057813,-0.55505663,0.63116986,0.81856942,0.31675491,-0.4980441,-1.1574477,0.27436486,0.77401918,0.29996565,0.31407309,-1.20094502,1.14153481,0.24749625,-1.31426346,0.43857551,0.19528477,-0.91717958,0.39574122,-1.44398582,-0.33966351,-1.09697425,-0.38100553,0.08793265,-0.0200205,-1.10999525,-0.50198466,0.24510157,0.94119006,0.49716532,-0.70316434,0.03666446,0.05594391,-0.60871357,-1.24858391,-0.89195663,1.22993994,-0.27499074,0.47356391,1.0131979,0.34882334,0.76050252,-1.64487743,-0.30263516,-1.01913989,0.27395323,-0.36018899,-0.58525038,2.10300517,1.49547327,-0.0947554,-0.11859275,0.33281961,-0.63994086,-1.20304358,1.00535929,0.57108003,0.02465819,-1.2796216,0.21768785,0.05025769,-1.13882768,-0.40257969,1.10827911,-0.21019864,-0.07019323,-0.83340758,0.81445837,0.01306995,0.35883081,1.14488876,-1.14730656,0.26077661,0.69599515,-0.24047957,1.7299118,-1.00760865,-0.62795568,-0.61750507,0.95973754,-0.07248081,-0.21861695,-0.74676579,-0.3692691,2.28881621,-0.82993263,-1.44784081,-0.06868892,-1.02535307,-0.35420641,2.07354808,1.02986181,0.43949032,1.97772706,1.01059103,0.35329428,0.55419153,2.17621088,1.03023779,-1.33050287,0.26326525,0.05108809,0.12725471,-0.35483077,0.56522232,0.98141193,0.55807585,0.13132156,-0.15971275,0.41196182,-1.10895169,0.27664736,-0.87245661,0.86645436,-0.41688415,0.45935941,0.63878012,-0.30026761,-0.06378085,0.42499229,0.08381032,0.48033628,-0.53159213,-0.00391582,0.8195222,-1.04869449,-0.05215811,0.45420983,1.84996474,-0.21002321,0.22996233,-0.04450512,0.00401085,-1.0765847,0.07855762,-0.12594366,0.51831007,-0.50994515,-0.2365734,-0.04452607,0.26615617,0.50650257,1.73201787,-0.37945482,0.97500819,1.18940508,0.06045763,-0.4350113,-0.40940368,0.60875565,-0.19037642,0.14367203,-0.4189277,0.01645755,0.40146971,-1.52573156,-0.17964989,1.47436607,-0.66000485,-1.63136446,3.11336613,0.25280246,-0.74202824,1.04832709,0.7688117,-1.09932625,0.25795975,0.87545538,0.41473356,-0.16325079,0.80910808,-0.12309223,1.80804014,-0.12540971,-1.22821867,-0.83926111,-0.95409703,1.80481529,-0.99151486,0.08316361,-0.87367851,-1.73241794,-0.52373546,0.46575055,0.86434555,0.21022402,0.13974021,0.46396422,-0.24717492,-0.52452987,0.77979636,0.72775698,-0.64018852,-0.56006509,1.89798069,0.32591364,1.10547554,-0.62579799,0.90035015,-1.27401447,-0.04589738,0.42927423,-0.02124376,0.84125704,0.15895554,0.49317202,0.17326951,-0.21320665,0.94505423,-0.66814381,-0.55652696,-0.03640505,-0.20538761,-1.76012766,0.45619103,-0.39788139,-0.0747123,-0.60136259,-0.40033317,-0.5661509,0.40686762,0.863065,-0.13942216,-1.13898051,-1.50846851,-0.33703721,-0.38048601,2.58282018,-1.08449197,-0.6604206,-0.57683128,-1.06332791,2.44533706,0.43395185,1.06412947,-0.7775569,0.23143129,-0.10723452,0.15478049,0.949862,-0.88118011,0.90696818,-0.71300977,-0.65688509,0.22173387,-0.39802685,-1.81184995,-0.19822091,-0.7078492,-0.2028112,-0.04806873,-0.46533906,-0.92954952,0.69656783,0.43921742,-0.40394869,0.42137137,-0.60073996,1.08940935,3.42774463,0.06942698,1.38724852,-0.51642829,-1.1910696,-0.11720607,0.78890347,-0.25745815,0.68181008,-0.42171583,-0.53575122,-0.48523399,-0.8419227,0.33956906,-1.15561819,-1.15401506,-0.75913239,1.51116216,-0.13561907,-0.00399792,-0.98350018,-0.72855037,-0.41505787,-0.42775202,1.0539974,-1.41496694,0.2287,0.09740434,-0.38639417,1.37021267,-0.66322416,-0.25926903,-0.32826871,0.80653524,-0.12366963,-0.14172179,1.44789135,-0.14804681,0.43606722,-0.20445359,1.26590109,-0.76246196,0.59804469,0.17751674,0.86547047,-1.55214989,-0.57199413,0.82811648,-1.08498347,-0.46987781,-0.80243427,-1.01605201,-0.63130724,-1.25677979,0.50533408,0.53107721,0.69220304,-0.1323711,0.83287853,0.583332,1.01240313,4.23401737,-0.635647,0.13485429,0.91555864,-0.45008588,0.75215554,-2.63484311,-0.16572566,-0.77000266,1.51534748,-1.40120029,0.06018497
产科专员	-0.70382422,0.23507364,0.39759719,0.23254168,0.40796027,0.24785839,-0.28781649,0.30740285,-0.81831044,0.09105423,-0.61031234,-0.36148205,-0.99457556,0.17038269,-0.4408733,-0.58635622,0.09589986,-0.88782138,0.9699077,0.70109016,-0.76866651,0.48056999,0.07419651,-0.09622517,-0.40550885,-1.01198328,0.77618092,-0.05890237,-0.93276793,-1.08297336,0.52020657,0.65244597,1.23695409,0.19577916,-0.97081286,-0.62487805,-0.08471624,0.41949716,-1.09862363,0.90329248,-0.28132483,0.55218416,0.71356416,-1.31095469,-0.52869755,1.12985051,0.34671822,0.51655358,-0.61337161,-0.62919372,0.05454922,0.91166496,-0.36871246,2.12294841,-0.14077476,0.4418852,1.26182032,-0.07255965,0.28448591,-0.25636411,-0.19510855,0.18046536,-0.86807078,-1.36863577,0.60136873,-0.02028108,2.04331541,0.34605673,-0.62566048,0.36592701,1.22430813,-0.21535166,-0.46408796,0.66605836,-0.32435653,-0.13037975,-0.36996451,-1.75105679,-0.1434789,0.62131572,-0.27850181,-1.40625095,0.30146635,-0.17709915,-0.94566602,0.9810254,-0.61730242,-1.51822984,0.2916117,-1.5298295,1.6225034,-1.42515171,1.13614345,-0.6771962,0.57463664,0.2837407,0.53623444,0.99702579,-0.75263453,-0.35456571,-1.6367203,0.04031992,-0.9868266,-1.35497797,1.39548004,-1.76331091,-0.94559693,0.84970075,-0.36460054,1.63634551,-0.36407855,-1.31303644,-0.69663835,0.36711967,-0.84404683,-0.06822996,-0.26239416,0.61423057,0.35172895,0.98647708,0.19871128,0.47375348,-1.03513956,-0.84997463,-0.34138969,-0.86993045,0.18678673,-1.899014,-0.96218228,-0.8062399,0.16046448,1.50835216,-0.07949644,0.31714424,0.53762418,-0.48126069,-0.55204892,0.54449147,0.73873955,-0.10539562,0.02751909,0.0369451,-0.02117407,0.47913203,2.91535544,0.30512658,0.89120489,-0.39690161,-0.17019121,1.51115215,-0.62931389,-1.51148975,2.26836538,-0.24686389,-0.30181918,-0.6283831,0.01989448,0.67031354,0.8120324,-0.15979664,-0.22205926,-0.34110856,-1.53561246,-0.24642156,1.15440941,-0.80614454,-0.27285233,-0.50838816,0.10215754,-0.53973466,0.10621979,1.15574026,-0.29059771,0.162219,-1.61432922,0.11631143,1.14387703,-0.0616494,-0.0514972,0.12234512,0.28390035,0.39207745,-0.01247123,0.74808234,-0.28469184,1.12706792,-0.43178153,-0.82732964,0.79911447,0.3654274,-0.03721487,0.07267218,-0.15200527,2.3454814,1.55711877,-0.05135721,0.59173614,-1.21732616,-0.52693671,0.45176983,-0.23707788,-1.90427315,0.42100883,0.11898825,-1.51422465,0.04215818,-0.04674359,-0.97731763,0.60193163,0.57612151,-0.11334649,-0.20853569,0.46729174,-0.41537055,0.09048158,-0.52526146,-1.4628042,-1.6638726,0.1922217,0.12119643,-0.85390049,0.66666985,-1.00703442,1.33830976,0.89002919,-0.78446579,-0.17707451,0.08708525,0.59690547,-1.02611661,-0.93947035,-0.98956174,0.7327072,-0.85237283,-1.99019468,-0.63943136,-0.74277312,1.83076847,-1.6636678,0.52267498,-0.15634258,0.06286278,-0.60845393,1.81278324,-0.43471611,0.44590548,0.66063613,-0.37602237,-1.18944263,-0.66036266,-0.06695246,-0.15763767,-0.02605193,-2.26872993,0.46528003,-0.44074619,-0.91998577,1.5672574,-0.77877975,0.64300197,0.62626898,1.05529118,-0.25456735,0.22258632,-0.63282782,-1.03217781,0.20900963,-0.22997127,-0.09823111,0.20231633,-0.373974,0.28000352,0.68224448,-2.45120645,-0.97556973,1.18480098,-0.51483709,-0.49244007,0.61207587,-0.22242701,0.3396987,-0.39182678,-1.14133346,-0.11776114,0.86400461,-0.44845486,1.2791301,-0.90412688,-0.35195708,-0.03024535,-0.73990077,0.26133847,-0.2345653,2.0499258,0.18457796,0.57026678,-0.59743375,-0.77786607,-0.53170055,-1.3864485,-0.45465723,1.40596581,-1.05884016,0.78110629,0.01251982,-2.24522114,0.0952613,-0.37892899,0.08707567,-0.69366449,-1.47987187,-1.11762249,0.72793436,-0.29324484,-0.52066821,0.02427153,-0.03281808,-0.30649912,1.31608641,-0.43942949,0.55199218,1.18254006,-0.38575447,0.73736459,0.79945755,0.47389868,2.44518638,-0.26409587,-0.58168119,0.08313276,-1.36619723,0.56139201,2.04114366,0.67204505,0.17168023,1.12642395,-1.39214849,-0.41414475,-0.42355642,-1.52536404,0.25475362,-0.71089035,0.52172363,-0.78995723,-0.00319029,-0.94241744,1.23690653,-0.76076865,-0.43690655,-0.16152543,0.55640823,0.3825942,-0.60961348,-0.92085856,-0.4728812,0.64185721,0.49326944,0.3753598,-0.07862239,0.43289733,-0.85857159,0.22651275,0.66174597,-0.34987426,0.87549061,0.50487304,-0.19876562,0.23107354,1.43626881,0.2774643,0.68595618,-0.11798433,-0.70228595,-0.10785545,0.11642263,-0.9000299,0.46080315,0.88640887,-0.71148109,-0.79210418,-0.56439561,-1.29639649,0.18407573,-0.64344656,-0.225188,1.63955343,0.83861929,-0.22640969,0.60513389,-0.95834947,-1.16435373,0.66536772,0.66680664,-1.05128229,0.28117797,1.01595664,-3.21458435,1.1091311,-0.65833986,0.32307622,1.24067366,-0.46622932,1.87075841,0.29012051,0.97490048,-0.86495775,-0.03428546,0.07454837,0.57591343,1.23521924,0.67277843,0.72218472,1.94464791,0.33214486,-0.48906645,-0.27851582,-0.08863684,-0.08434933,1.05364168,1.19125676,-0.47585079,-0.44329217,-0.69796675,0.98417974,1.57287979,0.67841297,0.03650033,-0.48321509,-0.07648385,0.43433866,0.63812351,0.51720423,-0.16029309,1.79650247,0.50181442,-0.42434815,-1.83946991,-0.5849871,0.23449798,0.57807952,0.64224815,-0.43141404,-1.17862737,0.83346587,0.56240392,-0.10660807,-0.22836174,-0.63770157,0.92202097,0.65108734,-0.75872475,0.29798368,0.25330126,-0.72613353,-0.1215206,-0.99454802,-0.21499072,-0.75062889,0.75431126,0.08611771,-0.23060022,-0.85963106,-0.45692,0.56978911,0.77302426,0.66428238,-0.63810724,0.18651725,0.25900587,0.81370336,-2.47254324,-0.60604459,1.07593656,-0.44406477,0.44733498,1.62438452,-0.17460991,0.89440471,-1.88014638,-0.34378242,-1.47972202,0.42394379,-1.24129379,-0.50340855,1.79978657,1.39139879,-0.48045465,0.3034505,0.39650822,-0.66930008,-1.50711215,0.4685764,0.20567711,0.35165998,-2.09835219,0.17532746,0.14950177,-0.90115887,-0.39975667,0.97662383,0.34194759,0.24152696,-0.42834702,0.90345287,0.61567754,-0.04609224,0.87835592,-0.93504828,0.03004523,0.8362481,-0.36336747,1.10501397,-0.87418705,-0.76859426,0.5236885,0.71831393,-0.09387443,-0.19973291,-0.87212473,-0.40960467,1.49446118,-0.87088078,-1.71567762,-0.10094855,-1.0662123,-0.64656043,2.01920152,0.99253607,0.02553604,1.42914104,0.95360786,0.71041512,0.58925915,2.75312996,1.49388313,-1.23743737,0.95301384,0.02900064,0.11502925,-0.65342087,1.09978843,1.19445908,0.65176821,0.83574766,0.09178603,0.01071361,-0.50574464,0.88208526,-0.32342884,0.37185979,-0.42229116,0.88273507,0.43579856,0.45101345,-0.27462444,0.60547429,0.0524033,0.47815537,-0.0541369,-0.10752698,0.9257372,-0.79270297,-0.25799301,0.23798476,1.421929,0.06130223,0.6379903,-0.60860354,0.20302017,-1.69757617,0.17913212,-0.03889295,0.53252441,-0.65386194,-0.82191461,-0.11595819,0.86473507,0.38865885,1.61889803,-0.2843385,0.95621258,1.42652798,0.01838273,-0.89744216,-0.46485767,0.33192348,0.10804794,0.17062652,-1.3190161,-0.1184217,0.33956137,-0.93817264,-0.29236028,0.72067237,-1.03064001,-0.67695409,2.26233101,0.25213352,-0.9000721,1.28118742,0.16997302,-0.73201054,0.50574082,0.72090191,0.0483784,0.05689712,0.7111699,-0.18863879,1.86570644,-0.11186623,-1.39098167,-0.81910294,-0.97676134,1.41837347,-1.00687265,0.41735435,-0.70870954,-1.92571795,-0.55787921,0.43775705,0.3109329,0.27932176,-0.78315336,0.2330749,-0.21230747,-0.58010668,1.01038682,0.53057486,-0.69701856,-0.6240837,1.00183856,0.41518593,1.94856822,-0.97356206,0.75101703,-0.80373901,-0.38511756,0.29806992,0.05474795,0.81521612,0.21185498,0.4013443,0.5869422,0.00626548,0.70462132,-0.84998852,-0.42614079,-0.16152637,-0.00132583,-2.21559048,0.76272869,-1.09501195,0.29679948,-0.54893398,-0.43532276,-0.00965352,0.53906035,0.3933439,-0.1088298,-1.25623548,-1.58331907,-0.46910051,-0.58864427,2.65542245,-0.91788489,-0.67112082,-0.39958581,-1.78895044,1.72927439,0.53007424,1.30843365,-0.63388532,0.62704223,0.03166004,0.31046334,0.73591614,-0.54588145,1.01688159,-0.55217105,-1.12413776,-0.20376997,-0.61598533,-1.69311631,0.01101773,-0.4866645,-0.30866978,0.38464713,-0.10449785,-0.94434315,0.64307433,-0.02456576,0.03874509,0.43518078,-0.74495906,0.30246255,2.78964734,0.03961072,1.35666811,-0.225962,-0.8902629,-0.44814536,0.3035439,-0.0559624,0.91377306,-0.54137576,-0.3280828,-0.37967137,-1.66298997,0.22824585,-0.87323493,-0.5375185,-0.49057773,0.8093769,-0.31162095,0.43125263,-1.60356009,-0.33644298,-0.23930937,-0.44521973,1.2785176,-1.0804528,0.34367895,0.13258637,-0.32677111,1.37206638,-0.44971049,-2.526e-05,-0.41454086,0.46935764,-0.10685655,0.1032206,1.39625728,0.02217065,0.26400724,-0.27233681,1.09112871,-0.9489091,0.50149184,0.12552463,1.17338932,-1.31439316,-0.3184742,0.44518927,-1.32709777,-0.16142882,-0.86622375,-0.73212057,-1.09213626,-1.50533259,0.01552972,0.41863838,0.48541436,0.82631016,0.93436772,0.5694961,0.7008605,3.66849804,-0.74934036,0.37904549,1.09540761,-0.52036363,0.56349134,-1.48762178,-0.06755272,-0.60402578,1.83019781,-1.2378099,-0.05864331
